ts,game_id,listing_id,event,price,prev_price,section,row,seat,sold_delta
2026-09-25T20:09:15+00:00,731,39834a6bc,existing,40.0,,26,54,6,
2026-09-25T20:09:15+00:00,731,557397243,existing,40.0,,29,81,18,
2026-09-25T20:09:15+00:00,731,a6821e15d,existing,42.0,,33,93,10,
2026-09-25T20:09:15+00:00,731,b1723c49c,existing,42.5,,31,34,20,
2026-09-25T20:09:15+00:00,731,0d809ba3c,existing,44.0,,30,27,15,
2026-09-25T20:09:15+00:00,731,a082b6fc9,existing,44.8,,26,14,19,
2026-09-25T20:09:15+00:00,731,9d83c7374,existing,44.9,,26,71,20,
2026-09-25T20:09:15+00:00,731,9b60e3d72,existing,44.99,,30,39,5,
2026-09-25T20:09:15+00:00,731,83706356e,existing,45.0,,25,12,3,
2026-09-25T20:09:15+00:00,731,456142422,existing,45.0,,27,54,29,
2026-09-25T20:09:15+00:00,731,c47f3ecec,existing,45.0,,30,55,4,
2026-09-25T20:09:15+00:00,731,dc6187850,existing,45.0,,33,41,21,
2026-09-25T20:09:15+00:00,731,266822c65,existing,45.0,,29,34,3,
2026-09-25T20:09:15+00:00,731,2975abe18,existing,45.0,,26,89,12,
2026-09-25T20:09:15+00:00,731,dc6e24ee2,existing,45.0,,34,92,13,
2026-09-25T20:09:15+00:00,731,436857dfa,existing,45.0,,27,42,24,
2026-09-25T20:09:15+00:00,731,8164d2b3d,existing,45.0,,30,33,19,
2026-09-25T20:09:15+00:00,731,db82097ea,existing,45.0,,31,51,12,
2026-09-25T20:09:15+00:00,731,2d8100999,existing,45.0,,28,88,21,
2026-09-25T20:09:15+00:00,731,ff77b6d25,existing,45.0,,32,51,9,
2026-09-25T20:09:15+00:00,731,866af8f89,existing,45.0,,31,63,5,
2026-09-25T20:09:15+00:00,731,ea824f5fc,existing,46.0,,30,81,6,
2026-09-25T20:09:15+00:00,731,fd7b7346f,existing,46.5,,25,94,7,
2026-09-25T20:09:15+00:00,731,d974823d5,existing,47.0,,33,37,14,
2026-09-25T20:09:15+00:00,731,b78091459,existing,47.0,,25,23,8,
2026-09-25T20:09:15+00:00,731,a77e09119,existing,47.0,,27,95,2,
2026-09-25T20:09:15+00:00,731,dd67a2a0b,existing,48.0,,33,49,17,
2026-09-25T20:09:15+00:00,731,fe826761e,existing,48.0,,34,85,21,
2026-09-25T20:09:15+00:00,731,b16ecf775,existing,48.99,,33,8,9,
2026-09-25T20:09:15+00:00,731,5b7dc4be0,existing,49.0,,28,26,11,
2026-09-25T20:09:15+00:00,731,e25fdc096,existing,49.0,,29,63,26,
2026-09-25T20:09:15+00:00,731,f27d5da0b,existing,49.98,,31,53,28,
2026-09-25T20:09:15+00:00,731,5c6fa6942,existing,49.99,,28,73,37,
2026-09-25T20:09:15+00:00,731,306cc2fb8,existing,49.99,,30,65,2,
2026-09-25T20:09:15+00:00,731,66560ad91,existing,49.99,,29,89,37,
2026-09-25T20:09:15+00:00,731,667bf667d,existing,49.99,,26,27,9,
2026-09-25T20:09:15+00:00,731,68837135e,existing,49.99,,29,24,5,
2026-09-25T20:09:15+00:00,731,e27deb200,existing,50.0,,32,75,8,
2026-09-25T20:09:15+00:00,731,c57152dd2,existing,50.0,,27,58,13,
2026-09-25T20:09:15+00:00,731,0881539a8,existing,50.0,,27,39,10,
2026-09-25T20:09:15+00:00,731,827df66dd,existing,50.0,,25,84,4,
2026-09-25T20:09:15+00:00,731,467eb10c1,existing,50.0,,31,66,33,
2026-09-25T20:09:15+00:00,731,757ea6996,existing,50.0,,25,86,3,
2026-09-25T20:09:15+00:00,731,c47d6ff31,existing,50.0,,31,63,7,
2026-09-25T20:09:15+00:00,731,985f2956b,existing,50.0,,31,94,10,
2026-09-25T20:09:15+00:00,731,f280074a0,existing,50.0,,28,78,33,
2026-09-25T20:09:15+00:00,731,f4577b657,existing,50.0,,33,78,2,
2026-09-25T20:09:15+00:00,731,637736da1,existing,50.0,,28,64,2,
2026-09-25T20:09:15+00:00,731,5d7f6f286,existing,50.0,,33,78,23,
2026-09-25T20:09:15+00:00,731,4860c6d0a,existing,50.0,,34,44,19,
2026-09-25T20:09:15+00:00,731,8a54d2f9b,existing,50.0,,27,80,7,
2026-09-25T20:09:15+00:00,731,147ee9e11,existing,50.0,,25,5,11,
2026-09-25T20:09:15+00:00,731,5d78c5d47,existing,50.0,,31,39,13,
2026-09-25T20:09:15+00:00,731,0f7a1e896,existing,50.0,,32,46,22,
2026-09-25T20:09:15+00:00,731,63707f4bf,existing,50.0,,31,54,19,
2026-09-25T20:09:15+00:00,731,6f742f59b,existing,50.0,,27,65,21,
2026-09-25T20:09:15+00:00,731,9859f28c4,existing,50.0,,27,50,6,
2026-09-25T20:09:15+00:00,731,1f57f850a,existing,50.0,,31,17,40,
2026-09-25T20:09:15+00:00,731,075f51f96,existing,50.0,,31,93,3,
2026-09-25T20:09:15+00:00,731,ad7e1bcef,existing,50.0,,29,66,5,
2026-09-25T20:09:15+00:00,731,006ec4bc2,existing,50.0,,29,55,28,
2026-09-25T20:09:15+00:00,731,987f1ec63,existing,50.0,,30,31,5,
2026-09-25T20:09:15+00:00,731,3c7d0ed86,existing,50.0,,30,90,4,
2026-09-25T20:09:15+00:00,731,fe830f2ad,existing,50.0,,34,74,26,
2026-09-25T20:09:15+00:00,731,6a6f1308b,existing,50.0,,30,92,24,
2026-09-25T20:09:15+00:00,731,707e230b3,existing,50.0,,27,95,1,
2026-09-25T20:09:15+00:00,731,447bdd25a,existing,50.0,,27,86,38,
2026-09-25T20:09:15+00:00,731,8b721aede,existing,50.0,,31,66,22,
2026-09-25T20:09:15+00:00,731,a75d619b2,existing,50.0,,29,62,8,
2026-09-25T20:09:15+00:00,731,b36ff35d5,existing,50.0,,31,6,26,
2026-09-25T20:09:15+00:00,731,18801d010,existing,50.0,,31,96,16,
2026-09-25T20:09:15+00:00,731,fb8089f46,existing,50.0,,29,54,5,
2026-09-25T20:09:15+00:00,731,5483134e7,existing,50.0,,26,17,18,
2026-09-25T20:09:15+00:00,731,9281ceb54,existing,50.0,,34,50,29,
2026-09-25T20:09:15+00:00,731,517333bee,existing,50.0,,27,44,6,
2026-09-25T20:09:15+00:00,731,9b828d27c,existing,50.0,,28,90,23,
2026-09-25T20:09:15+00:00,731,177d0c969,existing,51.0,,33,13,4,
2026-09-25T20:09:15+00:00,731,205483c98,existing,52.0,,26,45,28,
2026-09-25T20:09:15+00:00,731,267735d6f,existing,53.0,,30,90,38,
2026-09-25T20:09:15+00:00,731,ac7da4ebd,existing,53.0,,29,66,16,
2026-09-25T20:09:15+00:00,731,da8324d90,existing,53.0,,27,93,10,
2026-09-25T20:09:15+00:00,731,4c7ff16e6,existing,54.0,,33,86,22,
2026-09-25T20:09:15+00:00,731,fe7d34dd7,existing,55.0,,33,41,20,
2026-09-25T20:09:15+00:00,731,d98177a62,existing,55.0,,27,41,17,
2026-09-25T20:09:15+00:00,731,787c4ffa0,existing,55.0,,32,65,11,
2026-09-25T20:09:15+00:00,731,717175f08,existing,55.0,,31,67,14,
2026-09-25T20:09:15+00:00,731,c973e016d,existing,55.0,,29,53,3,
2026-09-25T20:09:15+00:00,731,567d9a945,existing,55.0,,30,59,20,
2026-09-25T20:09:15+00:00,731,a07ef549e,existing,55.0,,33,60,7,
2026-09-25T20:09:15+00:00,731,7981869ee,existing,55.0,,33,92,14,
2026-09-25T20:09:15+00:00,731,da7cd6470,existing,55.0,,26,46,4,
2026-09-25T20:09:15+00:00,731,3d7be58cb,existing,55.0,,31,28,9,
2026-09-25T20:09:15+00:00,731,8075bf794,existing,55.0,,31,51,3,
2026-09-25T20:09:15+00:00,731,be820da16,existing,55.0,,33,37,13,
2026-09-25T20:09:15+00:00,731,1a81c791d,existing,55.0,,31,64,24,
2026-09-25T20:09:15+00:00,731,cc74aa04f,existing,57.5,,31,9,35,
2026-09-25T20:09:15+00:00,731,527c355d5,existing,57.98,,25,94,8,
2026-09-25T20:09:15+00:00,731,547842bfb,existing,58.0,,28,76,12,
2026-09-25T20:09:15+00:00,731,ac7a0d03f,existing,58.0,,33,28,19,
2026-09-25T20:09:15+00:00,731,317ceb9c4,existing,58.0,,30,50,19,
2026-09-25T20:09:15+00:00,731,6c7cb0eb8,existing,58.0,,30,56,23,
2026-09-25T20:09:15+00:00,731,48803d1b4,existing,58.0,,29,66,30,
2026-09-25T20:09:15+00:00,731,f7749285b,existing,58.5,,26,41,8,
2026-09-25T20:09:15+00:00,731,b46f141b7,existing,59.0,,32,66,27,
2026-09-25T20:09:15+00:00,731,077f99321,existing,59.99,,27,90,21,
2026-09-25T20:09:15+00:00,731,2570d09dd,existing,60.0,,27,77,4,
2026-09-25T20:09:15+00:00,731,155920ead,existing,60.0,,32,40,3,
2026-09-25T20:09:15+00:00,731,f87dee3c8,existing,60.0,,28,73,33,
2026-09-25T20:09:15+00:00,731,1154b59d0,existing,60.0,,33,25,6,
2026-09-25T20:09:15+00:00,731,a87bab474,existing,60.0,,26,37,27,
2026-09-25T20:09:15+00:00,731,5e78598a3,existing,60.0,,29,89,41,
2026-09-25T20:09:15+00:00,731,1b7eade73,existing,60.0,,25,6,3,
2026-09-25T20:09:15+00:00,731,d876bff88,existing,60.0,,32,54,20,
2026-09-25T20:09:15+00:00,731,ca7695f40,existing,60.0,,31,6,17,
2026-09-25T20:09:15+00:00,731,956e644d7,existing,60.0,,32,26,13,
2026-09-25T20:09:15+00:00,731,fe7024d88,existing,60.0,,31,57,6,
2026-09-25T20:09:15+00:00,731,d07b3e690,existing,60.0,,31,57,9,
2026-09-25T20:09:15+00:00,731,ec7260047,existing,60.0,,33,64,26,
2026-09-25T20:09:15+00:00,731,c77517f7c,existing,60.0,,26,53,26,
2026-09-25T20:09:15+00:00,731,977e02db7,existing,60.0,,25,22,11,
2026-09-25T20:09:15+00:00,731,3373a9871,existing,60.0,,29,96,30,
2026-09-25T20:09:15+00:00,731,48818024d,existing,60.0,,26,14,16,
2026-09-25T20:09:15+00:00,731,db631bfd2,existing,60.0,,33,4,6,
2026-09-25T20:09:15+00:00,731,7e56f9503,existing,60.0,,30,88,40,
2026-09-25T20:09:15+00:00,731,8268a65b1,existing,60.0,,33,88,10,
2026-09-25T20:09:15+00:00,731,f07449226,existing,60.0,,29,62,16,
2026-09-25T20:09:15+00:00,731,f582e97a1,existing,60.0,,29,77,21,
2026-09-25T20:09:15+00:00,731,a376b49cf,existing,60.0,,27,81,36,
2026-09-25T20:09:15+00:00,731,ba79121b6,existing,60.0,,31,65,4,
2026-09-25T20:09:15+00:00,731,72790f11d,existing,60.0,,29,47,17,
2026-09-25T20:09:15+00:00,731,6f79bf05e,existing,60.0,,32,74,6,
2026-09-25T20:09:15+00:00,731,377ce0e2d,existing,60.0,,26,28,28,
2026-09-25T20:09:15+00:00,731,27619b132,existing,60.0,,31,62,18,
2026-09-25T20:09:15+00:00,731,277578a1e,existing,60.0,,28,42,3,
2026-09-25T20:09:15+00:00,731,ec7caab0c,existing,60.0,,33,42,21,
2026-09-25T20:09:15+00:00,731,657bf8892,existing,60.0,,28,22,3,
2026-09-25T20:09:15+00:00,731,b664fb289,existing,60.0,,30,21,4,
2026-09-25T20:09:15+00:00,731,ee670162b,existing,60.0,,27,95,4,
2026-09-25T20:09:15+00:00,731,187d88c64,existing,60.0,,27,52,29,
2026-09-25T20:09:15+00:00,731,827f1fe62,existing,60.0,,28,49,17,
2026-09-25T20:09:15+00:00,731,4078b989a,existing,60.0,,32,84,35,
2026-09-25T20:09:15+00:00,731,0f807a75e,existing,60.0,,31,76,34,
2026-09-25T20:09:15+00:00,731,7b7d3915c,existing,60.0,,30,40,3,
2026-09-25T20:09:15+00:00,731,d47eb30e9,existing,60.5,,31,63,20,
2026-09-25T20:09:15+00:00,731,ea73782e2,existing,60.67,,27,92,11,
2026-09-25T20:09:15+00:00,731,2981528c2,existing,63.5,,30,58,16,
2026-09-25T20:09:15+00:00,731,b6703ce61,existing,63.99,,27,77,11,
2026-09-25T20:09:15+00:00,731,c371b3627,existing,64.0,,31,59,29,
2026-09-25T20:09:15+00:00,731,3b813665a,existing,65.0,,28,1,7,
2026-09-25T20:09:15+00:00,731,f779c94dc,existing,65.0,,30,63,5,
2026-09-25T20:09:15+00:00,731,e37ba7f86,existing,65.0,,30,57,30,
2026-09-25T20:09:15+00:00,731,9f7fc7192,existing,65.0,,30,65,23,
2026-09-25T20:09:15+00:00,731,1676fda74,existing,65.0,,30,54,6,
2026-09-25T20:09:15+00:00,731,a6687a5ee,existing,65.0,,29,81,34,
2026-09-25T20:09:15+00:00,731,107edc807,existing,65.0,,33,52,18,
2026-09-25T20:09:15+00:00,731,d86e7c2ae,existing,65.0,,29,37,13,
2026-09-25T20:09:15+00:00,731,e97ef9616,existing,65.0,,27,81,5,
2026-09-25T20:09:15+00:00,731,5b55cf7c6,existing,65.0,,27,80,2,
2026-09-25T20:09:15+00:00,731,3a74e1f0d,existing,65.0,,30,48,17,
2026-09-25T20:09:15+00:00,731,a07c8fe31,existing,65.0,,29,93,15,
2026-09-25T20:09:15+00:00,731,c2718f490,existing,65.0,,27,51,22,
2026-09-25T20:09:15+00:00,731,9c7bc2c89,existing,65.0,,28,32,17,
2026-09-25T20:09:15+00:00,731,e8510d84d,existing,65.0,,28,72,36,
2026-09-25T20:09:15+00:00,731,df7161508,existing,65.0,,26,49,22,
2026-09-25T20:09:15+00:00,731,d175769a3,existing,65.0,,27,29,10,
2026-09-25T20:09:15+00:00,731,aa7d15228,existing,65.0,,25,49,11,
2026-09-25T20:09:15+00:00,731,217f97168,existing,65.0,,29,86,30,
2026-09-25T20:09:15+00:00,731,a07e5a63b,existing,65.0,,31,59,19,
2026-09-25T20:09:15+00:00,731,757f50bee,existing,65.0,,27,39,15,
2026-09-25T20:09:15+00:00,731,516122b57,existing,65.0,,31,66,27,
2026-09-25T20:09:15+00:00,731,6b73ab958,existing,65.0,,32,64,15,
2026-09-25T20:09:15+00:00,731,9d80f2fa8,existing,65.0,,33,62,29,
2026-09-25T20:09:15+00:00,731,f2740a69a,existing,65.0,,28,42,6,
2026-09-25T20:09:15+00:00,731,3b811e41e,existing,65.0,,28,43,22,
2026-09-25T20:09:15+00:00,731,7874885fd,existing,66.66,,27,81,6,
2026-09-25T20:09:15+00:00,731,d983d38b4,existing,67.0,,29,80,19,
2026-09-25T20:09:15+00:00,731,175c9e4b7,existing,67.67,,30,42,14,
2026-09-25T20:09:15+00:00,731,2b7c10f91,existing,67.67,,28,90,9,
2026-09-25T20:09:15+00:00,731,518178a9c,existing,69.0,,33,60,25,
2026-09-25T20:09:15+00:00,731,45763472c,existing,69.0,,26,26,2,
2026-09-25T20:09:15+00:00,731,f780615c2,existing,69.0,,26,36,13,
2026-09-25T20:09:15+00:00,731,5b5c20d94,existing,69.0,,27,79,21,
2026-09-25T20:09:15+00:00,731,9f51b331e,existing,69.0,,28,48,7,
2026-09-25T20:09:15+00:00,731,ff80da16a,existing,69.0,,33,12,24,
2026-09-25T20:09:15+00:00,731,b670c986f,existing,69.5,,32,77,28,
2026-09-25T20:09:15+00:00,731,7b72efa17,existing,69.67,,31,80,29,
2026-09-25T20:09:15+00:00,731,977cd8580,existing,70.0,,26,91,19,
2026-09-25T20:09:15+00:00,731,c07e01c90,existing,70.0,,31,17,27,
2026-09-25T20:09:15+00:00,731,c07f5c2af,existing,70.0,,27,47,13,
2026-09-25T20:09:15+00:00,731,0c7f35766,existing,70.0,,27,48,26,
2026-09-25T20:09:15+00:00,731,4c588c636,existing,70.0,,29,53,6,
2026-09-25T20:09:15+00:00,731,107ecceee,existing,70.0,,29,65,1,
2026-09-25T20:09:15+00:00,731,2275019e2,existing,70.0,,33,86,8,
2026-09-25T20:09:15+00:00,731,8a71fd54a,existing,70.0,,31,43,3,
2026-09-25T20:09:15+00:00,731,f1773c312,existing,70.0,,26,57,29,
2026-09-25T20:09:15+00:00,731,db52073fc,existing,70.0,,31,35,1,
2026-09-25T20:09:15+00:00,731,4a5d30204,existing,70.0,,27,84,31,
2026-09-25T20:09:15+00:00,731,f672e172f,existing,70.0,,33,95,5,
2026-09-25T20:09:15+00:00,731,c18391c08,existing,70.0,,27,87,33,
2026-09-25T20:09:15+00:00,731,9080b51e9,existing,70.0,,29,84,32,
2026-09-25T20:09:15+00:00,731,3866aa4c9,existing,70.0,,30,96,9,
2026-09-25T20:09:15+00:00,731,98700a076,existing,70.0,,31,17,7,
2026-09-25T20:09:15+00:00,731,4779b3c25,existing,70.0,,29,61,3,
2026-09-25T20:09:15+00:00,731,5e7cd442b,existing,70.0,,34,93,11,
2026-09-25T20:09:15+00:00,731,c97d02c2c,existing,70.0,,26,52,19,
2026-09-25T20:09:15+00:00,731,357bbc202,existing,70.0,,31,83,3,
2026-09-25T20:09:15+00:00,731,5e7bdc0bf,existing,70.0,,34,83,27,
2026-09-25T20:09:15+00:00,731,9b580b160,existing,70.0,,33,30,1,
2026-09-25T20:09:15+00:00,731,696f2e21b,existing,70.0,,28,88,36,
2026-09-25T20:09:15+00:00,731,876f6cfbc,existing,70.0,,28,40,10,
2026-09-25T20:09:15+00:00,731,127c02af4,existing,70.0,,26,33,14,
2026-09-25T20:09:15+00:00,731,1b7e2c36d,existing,70.0,,31,28,8,
2026-09-25T20:09:15+00:00,731,0a7c0ff63,existing,70.0,,34,90,15,
2026-09-25T20:09:15+00:00,731,397e24170,existing,70.0,,34,49,24,
2026-09-25T20:09:15+00:00,731,627e37a76,existing,70.0,,32,43,5,
2026-09-25T20:09:15+00:00,731,5a7f4853e,existing,70.0,,32,88,14,
2026-09-25T20:09:15+00:00,731,b77f7660a,existing,70.0,,29,87,27,
2026-09-25T20:09:15+00:00,731,016e8267a,existing,70.0,,26,10,17,
2026-09-25T20:09:15+00:00,731,4070c2649,existing,70.0,,26,44,19,
2026-09-25T20:09:15+00:00,731,4c8051c7c,existing,70.0,,31,59,5,
2026-09-25T20:09:15+00:00,731,f67f65903,existing,70.0,,33,77,2,
2026-09-25T20:09:15+00:00,731,307f87550,existing,70.0,,34,51,16,
2026-09-25T20:09:15+00:00,731,a7504127e,existing,70.0,,26,33,22,
2026-09-25T20:09:15+00:00,731,cd8233bd8,existing,70.0,,30,81,36,
2026-09-25T20:09:15+00:00,731,1583c41a5,existing,70.0,,28,35,6,
2026-09-25T20:09:15+00:00,731,27838ba7d,existing,70.0,,28,70,22,
2026-09-25T20:09:15+00:00,731,236823c66,existing,70.98,,26,87,5,
2026-09-25T20:09:15+00:00,731,446c87179,existing,72.0,,26,32,28,
2026-09-25T20:09:15+00:00,731,4e7c376bf,existing,73.0,,25,64,11,
2026-09-25T20:09:15+00:00,731,9f51bb9be,existing,74.0,,26,71,17,
2026-09-25T20:09:15+00:00,731,226ee25de,existing,74.0,,26,55,1,
2026-09-25T20:09:15+00:00,731,d16d7437d,existing,74.0,,30,82,35,
2026-09-25T20:09:15+00:00,731,3c7ca98f3,existing,74.0,,29,55,17,
2026-09-25T20:09:15+00:00,731,b36dfdd08,existing,74.75,,25,94,5,
2026-09-25T20:09:15+00:00,731,9f7bb0908,existing,74.99,,28,18,11,
2026-09-25T20:09:15+00:00,731,1877b2b6a,existing,75.0,,27,91,39,
2026-09-25T20:09:15+00:00,731,177d30827,existing,75.0,,26,52,12,
2026-09-25T20:09:15+00:00,731,98824102d,existing,75.0,,25,49,3,
2026-09-25T20:09:15+00:00,731,f772cafc4,existing,75.0,,26,84,6,
2026-09-25T20:09:15+00:00,731,637d577c4,existing,75.0,,27,63,3,
2026-09-25T20:09:15+00:00,731,257031176,existing,75.0,,26,47,23,
2026-09-25T20:09:15+00:00,731,79772591a,existing,75.0,,32,66,3,
2026-09-25T20:09:15+00:00,731,07646492f,existing,75.0,,30,82,28,
2026-09-25T20:09:15+00:00,731,587d86c55,existing,75.0,,29,46,22,
2026-09-25T20:09:15+00:00,731,80709f59a,existing,75.0,,31,13,24,
2026-09-25T20:09:15+00:00,731,3866ebe0c,existing,75.0,,33,53,5,
2026-09-25T20:09:15+00:00,731,ef5e898c4,existing,75.0,,29,41,4,
2026-09-25T20:09:15+00:00,731,e8729a8ad,existing,75.0,,28,15,21,
2026-09-25T20:09:15+00:00,731,f17c6cac7,existing,75.0,,29,66,25,
2026-09-25T20:09:15+00:00,731,0f63ded5f,existing,75.0,,31,62,30,
2026-09-25T20:09:15+00:00,731,a66eecf65,existing,75.0,,30,39,15,
2026-09-25T20:09:15+00:00,731,0a77d6a44,existing,75.0,,26,68,3,
2026-09-25T20:09:15+00:00,731,d478d5433,existing,75.0,,25,65,8,
2026-09-25T20:09:15+00:00,731,007f04b2a,existing,75.0,,34,52,25,
2026-09-25T20:09:15+00:00,731,8a7ce3335,existing,75.0,,33,19,16,
2026-09-25T20:09:15+00:00,731,127cf0c88,existing,75.0,,28,28,15,
2026-09-25T20:09:15+00:00,731,2a75ec9a1,existing,75.0,,26,47,21,
2026-09-25T20:09:15+00:00,731,7655213ea,existing,75.0,,34,74,24,
2026-09-25T20:09:15+00:00,731,f86f81503,existing,75.0,,27,96,13,
2026-09-25T20:09:15+00:00,731,8880d3cb9,existing,75.0,,34,90,14,
2026-09-25T20:09:15+00:00,731,a780e14ef,existing,75.0,,30,59,18,
2026-09-25T20:09:15+00:00,731,fc834d738,existing,75.0,,28,17,2,
2026-09-25T20:09:15+00:00,731,9c8111ee0,existing,75.0,,28,58,2,
2026-09-25T20:09:15+00:00,731,024f837bf,existing,75.63,,33,28,6,
2026-09-25T20:09:15+00:00,731,f265930c1,existing,75.99,,27,96,40,
2026-09-25T20:09:15+00:00,731,9c554babb,existing,76.0,,31,4,14,
2026-09-25T20:09:15+00:00,731,f379a9734,existing,76.0,,30,67,8,
2026-09-25T20:09:15+00:00,731,49771b566,existing,77.7,,30,28,11,
2026-09-25T20:09:15+00:00,731,e4709839d,existing,78.0,,26,63,12,
2026-09-25T20:09:15+00:00,731,33637d835,existing,78.0,,31,32,12,
2026-09-25T20:09:15+00:00,731,a75e7efb8,existing,79.0,,33,12,16,
2026-09-25T20:09:15+00:00,731,846713bdd,existing,79.0,,28,9,12,
2026-09-25T20:09:15+00:00,731,ed6bd6a5b,existing,79.94,,28,61,22,
2026-09-25T20:09:15+00:00,731,605598738,existing,79.98,,26,89,14,
2026-09-25T20:09:15+00:00,731,5263b5138,existing,79.99,,28,54,8,
2026-09-25T20:09:15+00:00,731,fe607ac43,existing,80.0,,28,46,16,
2026-09-25T20:09:15+00:00,731,e07308a7a,existing,80.0,,26,38,14,
2026-09-25T20:09:15+00:00,731,de53edd08,existing,80.0,,28,40,14,
2026-09-25T20:09:15+00:00,731,da6ebd01a,existing,80.0,,31,41,1,
2026-09-25T20:09:15+00:00,731,216898179,existing,80.0,,27,65,1,
2026-09-25T20:09:15+00:00,731,be50e62fe,existing,80.0,,28,59,21,
2026-09-25T20:09:15+00:00,731,2d72d007f,existing,80.0,,27,48,23,
2026-09-25T20:09:15+00:00,731,677bae836,existing,80.0,,32,63,19,
2026-09-25T20:09:15+00:00,731,e262491b6,existing,80.0,,28,43,3,
2026-09-25T20:09:15+00:00,731,f372d72ed,existing,80.0,,29,41,13,
2026-09-25T20:09:15+00:00,731,cb6284a1d,existing,80.0,,32,95,13,
2026-09-25T20:09:15+00:00,731,bd568d42c,existing,80.0,,27,52,16,
2026-09-25T20:09:15+00:00,731,e96b92b77,existing,80.0,,31,94,25,
2026-09-25T20:09:15+00:00,731,be684261e,existing,80.0,,28,35,2,
2026-09-25T20:09:15+00:00,731,245470461,existing,80.0,,33,23,27,
2026-09-25T20:09:15+00:00,731,b96fdb854,existing,80.0,,26,63,14,
2026-09-25T20:09:15+00:00,731,ed7dffbf3,existing,80.0,,25,79,4,
2026-09-25T20:09:15+00:00,731,0574c2666,existing,80.0,,26,27,19,
2026-09-25T20:09:15+00:00,731,6a7a9641f,existing,80.0,,31,6,30,
2026-09-25T20:09:15+00:00,731,ca7574922,existing,80.0,,32,26,10,
2026-09-25T20:09:15+00:00,731,db65bc90e,existing,80.0,,31,62,3,
2026-09-25T20:09:15+00:00,731,4e73d9f68,existing,80.0,,30,55,2,
2026-09-25T20:09:15+00:00,731,fd6f546ea,existing,80.0,,25,30,2,
2026-09-25T20:09:15+00:00,731,4877c4254,existing,80.0,,34,42,26,
2026-09-25T20:09:15+00:00,731,595be6194,existing,80.0,,28,29,15,
2026-09-25T20:09:15+00:00,731,c75c32e02,existing,80.0,,33,37,29,
2026-09-25T20:09:15+00:00,731,2971a106c,existing,80.0,,26,44,13,
2026-09-25T20:09:15+00:00,731,c4794aa69,existing,80.0,,26,48,5,
2026-09-25T20:09:15+00:00,731,00767e655,existing,80.0,,27,69,19,
2026-09-25T20:09:15+00:00,731,af768cb66,existing,80.0,,32,39,15,
2026-09-25T20:09:15+00:00,731,0677a561a,existing,80.0,,33,82,5,
2026-09-25T20:09:15+00:00,731,f979467f5,existing,80.0,,31,54,1,
2026-09-25T20:09:15+00:00,731,707ac64ae,existing,80.0,,28,87,17,
2026-09-25T20:09:15+00:00,731,a87992ff9,existing,80.0,,25,93,5,
2026-09-25T20:09:15+00:00,731,c17c93fc7,existing,80.0,,27,91,33,
2026-09-25T20:09:15+00:00,731,226b50e2f,existing,80.0,,31,31,11,
2026-09-25T20:09:15+00:00,731,3e6e6882a,existing,80.0,,32,64,26,
2026-09-25T20:09:15+00:00,731,6982fd53c,existing,80.0,,30,85,13,
2026-09-25T20:09:15+00:00,731,286852b83,existing,80.0,,30,43,12,
2026-09-25T20:09:15+00:00,731,377075e98,existing,80.0,,31,36,9,
2026-09-25T20:09:15+00:00,731,8b69b0a97,existing,80.0,,31,80,1,
2026-09-25T20:09:15+00:00,731,8e750cc98,existing,80.0,,26,51,13,
2026-09-25T20:09:15+00:00,731,8f552f387,existing,80.0,,31,52,27,
2026-09-25T20:09:15+00:00,731,ac734b806,existing,80.0,,33,56,25,
2026-09-25T20:09:15+00:00,731,e96819a6e,existing,80.0,,32,55,1,
2026-09-25T20:09:15+00:00,731,ff7de4b5f,existing,80.0,,26,36,7,
2026-09-25T20:09:15+00:00,731,207ec5968,existing,80.0,,31,39,9,
2026-09-25T20:09:15+00:00,731,e77fac00c,existing,80.0,,29,34,18,
2026-09-25T20:09:15+00:00,731,b98261292,existing,80.0,,31,49,16,
2026-09-25T20:09:15+00:00,731,026957c40,existing,80.0,,29,94,32,
2026-09-25T20:09:15+00:00,731,4667609fa,existing,80.0,,32,45,15,
2026-09-25T20:09:15+00:00,731,3972415a7,existing,80.0,,27,50,1,
2026-09-25T20:09:15+00:00,731,58711d850,existing,80.0,,29,38,23,
2026-09-25T20:09:15+00:00,731,5f6be6f0e,existing,80.0,,26,75,22,
2026-09-25T20:09:15+00:00,731,696435851,existing,80.0,,26,76,17,
2026-09-25T20:09:15+00:00,731,696519017,existing,80.0,,31,16,22,
2026-09-25T20:09:15+00:00,731,9462dfe9d,existing,80.0,,28,26,15,
2026-09-25T20:09:15+00:00,731,986271f07,existing,80.0,,30,48,14,
2026-09-25T20:09:15+00:00,731,3181e252e,existing,80.0,,28,48,2,
2026-09-25T20:09:15+00:00,731,3d8108d47,existing,80.0,,32,43,2,
2026-09-25T20:09:15+00:00,731,546f0eb0e,existing,83.0,,25,65,1,
2026-09-25T20:09:15+00:00,731,0b67036e2,existing,83.0,,28,60,32,
2026-09-25T20:09:15+00:00,731,066251bb5,existing,83.99,,26,40,5,
2026-09-25T20:09:15+00:00,731,d77591724,existing,85.0,,27,86,25,
2026-09-25T20:09:15+00:00,731,486711b2f,existing,85.0,,28,60,31,
2026-09-25T20:09:15+00:00,731,737fe2fd5,existing,85.0,,33,66,18,
2026-09-25T20:09:15+00:00,731,515b0cce2,existing,85.0,,25,50,12,
